Top_counterScore,Jug_counterScore,Mid_counterScore,Bot_counterScore,Uti_counterScore,Team1_Top_attackScore,Team1_Jug_attackScore,Team1_Mid_attackScore,Team1_Bot_attackScore,Team1_Uti_attackScore,Team2_Top_attackScore,Team2_Jug_attackScore,Team2_Mid_attackScore,Team2_Bot_attackScore,Team2_Uti_attackScore,Team1_Top_defenseScore,Team1_Jug_defenseScore,Team1_Mid_defenseScore,Team1_Bot_defenseScore,Team1_Uti_defenseScore,Team2_Top_defenseScore,Team2_Jug_defenseScore,Team2_Mid_defenseScore,Team2_Bot_defenseScore,Team2_Uti_defenseScore,Team1_Top_winRates,Team1_Jug_winRates,Team1_Mid_winRates,Team1_Bot_winRates,Team1_Uti_winRates,Team2_Top_winRates,Team2_Jug_winRates,Team2_Mid_winRates,Team2_Bot_winRates,Team2_Uti_winRates,Team1_comboCounts,Team2_comboCounts,Team1_Top_controlScore,Team1_Jug_controlScore,Team1_Mid_controlScore,Team1_Bot_controlScore,Team1_Uti_controlScore,Team2_Top_controlScore,Team2_Jug_controlScore,Team2_Mid_controlScore,Team2_Bot_controlScore,Team2_Uti_controlScore,TeamVictory
0.0,-926.7142857142856,0.0,-1364.6440677966102,-89.25675675675676,565.44,489.38,380.65,564.03,278.14,520.69,396.7,410.39,521.73,243.59,514.35,626.21,617.64,564.35,457.08,518.69,783.23,699.28,527.27,387.34,52.8,50.89,44.31,55.49,49.77,53.06,52.87,44.31,49.52,48.9,0.0,1.0,0.0734,0.666,0.9926,0.496,0.899,0.7803,0.9065,1.2948,0.0862,0.959,100
0.0,516.6,0.0,-473.8333333333333,-335.80645161290323,384.33,428.86,488.24,340.25,280.7,399.54,453.96,482.45,478.42,278.14,665.97,795.69,759.18,412.31,425.38,673.16,774.96,463.45,448.0,457.08,49.19,49.46,46.26,53.29,43.28,55.29,65.68,44.27,46.81,49.77,0.0,1.0,1.081,0.6172,0.5021,1.0497,0.8327,2.3283,0.7876,1.0831,0.4713,0.899,100
100.08333333333331,311.6923076923077,40.6,-944.5176470588236,1389.875,396.7,268.8,470.57,478.68,243.59,395.45,427.98,458.65,556.41,423.28,783.23,395.52,541.82,519.75,387.34,597.65,850.87,609.26,592.42,365.5,48.87,55.8,47.26,48.59,48.9,51.24,50.1,52.34,51.48,49.62,0.0,0.0,0.9065,1.4508,0.6289,0.2799,0.959,0.2573,0.6571,0.6712,0.1372,1.3834,200
633.65625,-1034.2439024390244,0.0,0.0,1295.171875,537.38,427.98,462.89,303.56,450.75,497.03,479.37,453.44,474.82,200.48,668.38,850.87,549.77,530.06,490.01,754.04,730.85,757.14,371.53,440.22,46.76,50.1,49.12,40.26,53.28,49.26,54.82,48.19,40.26,49.01,0.0,0.0,0.3488,0.6571,0.4199,0.8095,1.0387,0.3157,0.3422,0.2073,0.9556,0.9728,200
1897.6,21.210526315789476,776.3333333333334,-1609.2424242424242,948.5643564356436,549.02,427.98,482.45,350.66,450.75,396.7,517.72,511.59,564.03,278.14,554.26,850.87,463.45,731.78,490.01,783.23,766.1,523.9,564.35,457.08,42.12,50.1,44.27,61.19,53.28,48.87,57.03,48.7,55.49,49.77,1.0,0.0,0.3259,0.6571,1.0831,1.0588,1.0387,0.9065,0.293,0.4683,0.496,0.899,200
1084.388888888889,79.66101694915254,0.0,-1921.459090909091,-316.72151898734177,461.74,431.2,394.25,564.03,222.21,481.22,479.37,549.02,505.64,200.48,886.98,824.99,433.0,564.35,493.17,677.45,730.85,554.26,478.03,440.22,57.41,58.1,43.94,55.49,47.99,51.42,54.82,44.31,43.84,49.01,0.0,0.0,0.3409,0.6905,0.8828,0.496,1.9354,0.5722,0.3422,0.3259,0.1244,0.9728,100
301.47222222222223,810.1764705882352,-593.5,570.6065573770492,-144.53846153846155,461.16,431.2,408.34,429.1,280.7,497.03,446.93,522.32,478.68,220.24,667.9,824.99,475.57,502.95,425.38,754.04,852.43,599.09,519.75,377.48,48.8,58.1,46.83,48.59,43.28,49.26,47.06,53.32,48.59,51.34,0.0,0.0,0.6737,0.6905,0.81,0.3392,0.8327,0.3157,0.8327,0.05,0.2799,0.9627,100
0.0,-611.9285714285714,-347.07142857142856,0.0,190.89622641509436,565.44,418.29,487.3,651.16,373.88,395.45,427.98,452.37,460.0,239.92,514.35,779.82,732.02,660.02,444.15,597.65,850.87,522.99,586.55,273.88,52.8,43.31,48.53,60.81,53.44,51.24,50.1,57.42,59.47,45.16,0.0,0.0,0.0734,0.1957,0.124,0.5989,0.9365,0.2573,0.6571,1.3515,0.7818,0.6237,200
298.84615384615387,123.76923076923076,-595.7333333333333,-1609.2424242424242,-924.5,477.52,433.31,519.76,350.66,450.75,488.24,431.2,470.57,564.03,242.87,769.69,914.74,474.95,731.78,490.01,759.18,824.99,541.82,564.35,501.28,38.71,44.26,42.61,61.19,53.28,48.48,58.1,47.26,55.49,51.98,1.0,0.0,0.2269,0.7891,0.6562,1.0588,1.0387,0.5021,0.6905,0.6289,0.496,1.3264,200
117.64516129032258,-1224.6136363636365,0.0,364.375,-132.54901960784315,430.68,479.37,395.45,478.68,239.92,420.11,396.7,519.76,651.16,251.09,652.28,730.85,597.65,519.75,273.88,602.02,783.23,474.95,660.02,435.65,51.57,54.82,40.35,48.59,45.16,46.85,52.87,42.61,60.81,45.64,0.0,0.0,0.6772,0.3422,0.2573,0.2799,0.6237,0.9363,0.9065,0.6562,0.5989,0.465,200
0.0,284.2360248447205,-600.8,385.9473684210527,-908.1666666666666,497.03,396.17,530.61,449.29,303.56,558.91,427.98,487.12,501.32,286.8,754.04,859.75,475.85,485.89,530.06,789.95,850.87,727.68,532.97,446.05,49.26,45.9,56.78,45.69,62.02,51.9,50.1,51.91,44.14,52.86,0.0,0.0,0.3157,0.5652,1.113,0.0913,0.8095,0.928,0.6571,1.3279,0.5861,1.5989,100
0.0,-1518.7674418604652,608.9324324324324,131.12037037037038,135.7278911564626,552.22,453.96,460.0,478.68,239.92,577.24,427.98,516.89,477.06,220.24,762.73,774.96,586.55,519.75,273.88,435.68,850.87,645.05,484.41,377.48,53.63,65.68,53.9,48.59,45.16,40.55,50.1,50.88,50.07,51.34,0.0,0.0,0.7372,0.7876,0.7818,0.2799,0.6237,0.7392,0.6571,0.7271,0.5485,0.9627,100
0.0,-912.4782608695652,-340.7142857142857,-217.62295081967213,-139.45714285714286,302.85,384.91,519.76,398.09,220.24,430.68,417.87,373.88,505.64,242.87,697.25,781.74,474.95,437.16,377.48,652.28,852.11,444.15,478.03,501.28,40.55,47.85,42.61,46.27,51.34,51.57,49.11,50.0,43.84,51.98,0.0,0.0,1.597,0.5082,0.6562,1.7157,0.9627,0.6772,0.3544,0.9365,0.1244,1.3264,200
0.0,-248.65217391304347,424.5,2504.875,-19.473684210526315,577.24,396.7,434.54,612.05,169.23,461.16,446.93,516.89,477.06,200.17,435.68,783.23,372.3,576.31,502.65,667.9,852.43,645.05,484.41,449.22,40.55,52.87,54.88,56.6,46.07,48.8,47.06,50.88,50.07,54.09,0.0,0.0,0.7392,0.9065,1.39,0.3441,1.49,0.6737,0.8327,0.7271,0.5485,1.1621,100
0.0,-9.846153846153848,-819.9583333333334,139.91666666666666,615.2272727272727,489.64,396.17,487.3,398.09,200.17,503.1,415.74,558.91,449.29,200.48,798.81,859.75,732.02,437.16,449.22,465.82,865.61,789.95,485.89,440.22,55.59,45.9,48.53,46.27,54.09,43.88,51.46,55.23,45.69,49.01,0.0,0.0,0.6922,0.5652,0.124,1.7157,1.1621,1.2789,5.5202,0.928,0.0913,0.9728,100
0.0,744.1395348837209,-1220.611111111111,0.0,-924.5,492.81,459.23,479.53,558.91,450.75,537.38,459.78,508.1,505.64,242.87,509.13,603.85,585.06,789.95,490.01,668.38,695.98,650.2,478.03,501.28,40.55,48.12,53.08,40.26,53.28,46.76,46.34,49.28,43.84,51.98,0.0,0.0,0.0833,1.0993,0.2324,0.928,1.0387,0.3488,0.6875,0.0613,0.1244,1.3264,100
-539.1538461538462,0.0,-235.22222222222223,-58.44,-1088.392857142857,541.26,469.56,519.76,340.25,450.75,497.03,359.16,465.15,501.32,350.66,672.31,775.45,474.95,412.31,490.01,754.04,953.59,574.57,532.97,731.78,50.38,56.07,42.61,53.29,53.28,49.26,51.05,47.69,44.14,47.77,0.0,0.0,1.0528,1.1045,0.6562,1.0497,1.0387,0.3157,1.4015,1.0823,0.5861,1.0588,200
1865.636363636364,193.8,0.0,196.94897959183675,-570.3,488.24,446.93,502.23,564.03,169.23,410.39,487.12,558.91,612.05,278.14,759.18,852.43,363.77,564.35,502.65,699.28,727.68,789.95,576.31,457.08,48.48,47.06,57.5,55.49,46.07,45.8,56.95,55.23,56.6,49.77,0.0,0.0,0.5021,0.8327,0.7977,0.496,1.49,1.2948,1.3279,0.928,0.3441,0.899,200
0.0,0.0,-391.2142857142857,363.6808510638298,-502.9866666666667,458.17,417.87,452.37,526.39,278.14,425.37,523.97,511.59,564.03,222.21,622.39,852.11,522.99,524.93,457.08,541.96,726.07,523.9,564.35,493.17,47.83,49.11,57.42,55.1,49.77,48.46,50.68,48.7,55.49,47.99,0.0,0.0,0.3048,0.3544,1.3515,0.3548,0.899,1.0403,0.5041,0.4683,0.496,1.9354,100
1291.4444444444443,618.1428571428571,-321.2,104.64864864864865,234.77551020408163,461.74,459.23,516.89,449.29,222.21,461.16,379.02,489.38,478.68,188.42,886.98,603.85,645.05,485.89,493.17,667.9,669.5,626.21,519.75,562.57,57.41,48.12,50.88,45.69,47.99,48.8,42.05,51.41,48.59,48.6,1.0,0.0,0.3409,1.0993,0.7271,0.0913,1.9354,0.6737,0.9871,0.666,0.2799,1.6377,200
-1860.2857142857144,-827.2439024390244,-321.2,0.0,333.0,455.78,431.2,516.89,482.45,278.14,461.16,427.98,489.38,561.96,340.25,684.53,824.99,645.05,463.45,457.08,667.9,850.87,626.21,514.0,412.31,56.74,58.1,50.88,40.26,49.77,48.8,50.1,51.41,52.43,51.66,0.0,0.0,1.1899,0.6905,0.7271,1.0831,0.899,0.6737,0.6571,0.666,0.289,1.0497,100
0.0,-192.8,-364.22222222222223,-597.0528301886792,-1137.1971830985915,458.17,417.87,530.61,505.64,239.92,523.97,427.98,482.45,449.29,303.56,622.39,852.11,475.85,478.03,273.88,726.07,850.87,463.45,485.89,530.06,47.83,49.11,56.78,43.84,45.16,51.59,50.1,44.27,45.69,62.02,1.0,0.0,0.3048,0.3544,1.113,0.1244,0.6237,0.5041,0.6571,1.0831,0.0913,0.8095,100
0.0,0.0,-412.7857142857143,215.0,135.7278911564626,556.41,446.93,488.24,478.42,220.24,380.65,455.78,558.91,449.29,239.92,592.42,852.43,759.18,448.0,377.48,617.64,684.53,789.95,485.89,273.88,40.55,47.06,46.26,46.81,51.34,57.85,49.0,55.23,45.69,45.16,0.0,0.0,0.1372,0.8327,0.5021,0.4713,0.9627,0.9926,1.1899,0.928,0.0913,0.6237,200
-1491.9375,-401.3,-124.63636363636364,1299.3620689655172,-485.4,410.39,472.78,466.62,505.64,251.09,516.89,459.78,373.88,490.74,242.87,699.28,855.81,516.28,478.03,435.65,645.05,695.98,444.15,522.4,501.28,45.8,52.52,51.08,43.84,45.64,52.68,46.34,50.0,51.85,51.98,0.0,0.0,1.2948,0.5369,0.7717,0.1244,0.465,0.7271,0.6875,0.9365,0.209,1.3264,200
486.2142857142857,-712.9,0.0,446.7272727272728,132.46153846153845,395.45,335.15,364.54,501.32,171.68,549.02,502.65,380.3,489.9,200.48,597.65,876.64,798.32,532.97,368.84,554.26,855.84,363.44,483.6,440.22,51.24,54.06,44.31,44.14,47.71,42.12,56.48,41.53,54.16,49.01,0.0,2.0,0.2573,1.2169,0.5021,0.5861,1.6476,0.3259,0.1449,1.7356,0.5384,0.9728,100
388.3695652173913,-551.8,0.0,1099.8541666666667,-607.0588235294117,430.68,431.2,482.45,521.73,243.59,552.22,359.16,577.24,612.05,280.7,652.28,824.99,463.45,527.27,387.34,762.73,953.59,435.68,576.31,425.38,51.57,58.1,44.27,49.52,48.9,53.63,51.05,44.31,56.6,43.28,1.0,0.0,0.6772,0.6905,1.0831,0.0862,0.959,0.7372,1.4015,0.7392,0.3441,0.8327,100
-2006.2727272727277,1093.5,0.0,-1237.4,-467.4705882352941,552.22,396.7,487.3,485.34,286.8,425.37,359.16,470.57,612.05,214.18,762.73,783.23,732.02,465.65,446.05,541.96,953.59,541.82,576.31,376.37,53.63,52.87,48.53,47.94,52.86,48.46,51.05,47.26,56.6,56.97,0.0,0.0,0.7372,0.9065,0.124,0.5863,1.5989,1.0403,1.4015,0.6289,0.3441,1.2132,100
-1007.0,-1177.4545454545455,0.0,-851.7202797202797,84.19642857142857,396.7,459.78,509.96,505.64,171.68,380.65,415.74,474.73,501.32,278.14,783.23,695.98,543.94,478.03,368.84,617.64,865.61,492.78,532.97,457.08,48.87,46.34,50.29,43.84,47.71,57.85,51.46,55.43,44.14,49.77,0.0,0.0,0.9065,0.6875,0.9887,0.1244,1.6476,0.9926,5.5202,1.1359,0.5861,0.899,100
-891.625,1498.7222222222222,0.0,103.70588235294116,132.46153846153845,420.11,651.16,303.56,489.9,200.48,395.45,384.91,458.65,505.64,171.68,602.02,660.02,530.06,483.6,440.22,597.65,781.74,609.26,478.03,368.84,46.85,48.17,53.62,54.16,49.01,51.24,47.85,52.34,43.84,47.71,1.0,0.0,0.9363,0.5989,0.8095,0.5384,0.9728,0.2573,0.5082,0.6712,0.1244,1.6476,100
-662.2258064516129,784.9690721649484,615.525,-2338.6444444444446,0.0,537.38,396.17,530.61,505.64,491.31,395.45,431.2,558.91,612.05,487.12,668.38,859.75,475.85,478.03,572.96,597.65,824.99,789.95,576.31,727.68,46.76,45.9,56.78,43.84,29.69,51.24,58.1,55.23,56.6,42.86,0.0,0.0,0.3488,0.5652,1.113,0.1244,0.7336,0.2573,0.6905,0.928,0.3441,1.3279,200
0.0,-895.1875,0.0,0.0,-406.7916666666667,491.31,517.72,520.69,485.34,373.88,516.89,479.37,461.16,417.28,171.68,572.96,766.1,518.69,465.65,444.15,645.05,730.85,667.9,454.82,368.84,58.91,57.03,44.31,47.94,53.44,52.68,54.82,44.31,49.54,47.71,0.0,0.0,0.7336,0.293,0.7803,0.5863,0.9365,0.7271,0.3422,0.6737,0.0675,1.6476,100
55.69767441860465,4161.714285714285,-448.26666666666665,-321.7156862745098,-241.9090909090909,487.12,431.2,460.0,505.64,171.68,537.38,268.8,508.1,410.72,286.8,727.68,824.99,586.55,478.03,368.84,668.38,395.52,650.2,454.1,446.05,52.87,58.1,53.9,43.84,47.71,46.76,55.8,49.28,50.76,52.86,0.0,0.0,1.3279,0.6905,0.7818,0.1244,1.6476,0.3488,1.4508,0.0613,0.8977,1.5989,100
0.0,-712.9,0.0,-1053.111111111111,0.0,472.56,335.15,489.38,417.28,477.52,408.34,502.65,537.38,410.72,494.54,476.64,876.64,626.21,454.82,769.69,475.57,855.84,668.38,454.1,452.29,40.55,54.06,51.41,49.54,32.63,40.55,56.48,49.41,50.76,48.57,0.0,0.0,0.8053,1.2169,0.666,0.0675,0.2269,0.81,0.1449,0.3488,0.8977,0.7095,200
262.25,806.0625,14.542372881355933,-58.44,948.5643564356436,516.01,459.23,516.89,340.25,450.75,487.12,393.16,508.1,501.32,278.14,512.66,603.85,645.05,412.31,490.01,727.68,909.86,650.2,532.97,457.08,56.76,48.12,50.88,53.29,53.28,52.87,43.14,49.28,44.14,49.77,0.0,0.0,0.9125,1.0993,0.7271,1.0497,1.0387,1.3279,0.567,0.0613,0.5861,0.899,100
0.0,776.8333333333334,-47.72222222222222,-1002.3076923076924,-102.5609756097561,537.38,472.78,492.81,408.34,239.92,419.31,268.8,472.56,612.05,242.87,668.38,855.81,509.13,475.57,273.88,562.82,395.52,476.64,576.31,501.28,46.76,52.52,40.79,60.78,45.16,52.94,55.8,45.75,56.6,51.98,0.0,0.0,0.3488,0.5369,0.0833,0.81,0.6237,0.7834,1.4508,0.8053,0.3441,1.3264,200
0.0,-632.8285714285714,70.51851851851852,-321.7156862745098,-406.7916666666667,420.11,517.72,466.62,410.72,171.68,491.31,459.23,458.65,505.64,373.88,602.02,766.1,516.28,454.1,368.84,572.96,603.85,609.26,478.03,444.15,46.85,57.03,51.08,50.76,47.71,58.91,48.12,52.34,43.84,53.44,0.0,1.0,0.9363,0.293,0.7717,0.8977,1.6476,0.7336,1.0993,0.6712,0.1244,0.9365,100
8.291666666666666,0.0,-805.5217391304348,0.0,0.0,481.22,415.74,487.3,521.73,243.59,541.26,461.74,516.89,427.57,394.25,677.45,865.61,732.02,527.27,387.34,672.31,886.98,645.05,550.75,433.0,51.42,51.46,48.53,49.52,48.9,50.38,24.32,50.88,40.26,32.63,1.0,0.0,0.5722,5.5202,0.124,0.0862,0.959,1.0528,0.3409,0.7271,1.4354,0.8828,200
1478.8,425.8888888888889,-396.45454545454544,162.3421052631579,804.1333333333333,505.0,370.82,558.91,449.29,214.18,458.45,459.78,491.31,477.06,280.7,790.24,789.14,789.95,485.89,376.37,689.99,695.98,572.96,484.41,425.38,41.04,55.46,55.23,45.69,56.97,48.69,46.34,55.06,50.07,43.28,0.0,0.0,0.559,0.8041,0.928,0.0913,1.2132,0.3082,0.6875,0.7336,0.5485,0.8327,100
-361.3333333333333,-192.8,-370.44444444444446,-591.986301369863,613.3333333333334,541.26,427.98,479.53,505.64,434.54,419.31,417.87,522.32,521.73,200.17,672.31,850.87,585.06,478.03,372.3,562.82,852.11,599.09,527.27,449.22,50.38,50.1,53.08,43.84,51.94,52.94,49.11,53.32,49.52,54.09,0.0,0.0,1.0528,0.6571,0.2324,0.1244,1.39,0.7834,0.3544,0.05,0.0862,1.1621,200
0.0,1121.9411764705883,0.0,-140.0,-773.0454545454545,411.68,472.78,612.05,340.25,450.75,359.16,417.87,487.8,410.72,214.22,794.83,855.81,576.31,412.31,490.01,953.59,852.11,664.78,454.1,560.41,49.04,52.52,44.31,53.29,53.28,43.48,49.11,47.99,50.76,53.65,0.0,0.0,1.3334,0.5369,0.3441,1.0497,1.0387,1.4015,0.3544,1.5233,0.8977,1.1193,100
0.0,-416.8767123287671,-267.60869565217394,1299.3620689655172,0.0,469.56,459.78,466.62,490.74,327.02,491.31,431.2,508.1,505.64,474.82,775.45,695.98,516.28,522.4,585.61,572.96,824.99,650.2,478.03,371.53,53.32,46.34,51.08,51.85,57.58,58.91,58.1,49.28,43.84,47.95,0.0,0.0,1.1045,0.6875,0.7717,0.209,1.9901,0.7336,0.6905,0.0613,0.1244,0.9556,200
0.0,-754.0625,-792.7857142857143,232.9253731343284,91.38823529411764,491.31,427.98,408.34,449.29,243.59,395.45,300.95,458.65,521.73,239.92,572.96,850.87,475.57,485.89,387.34,597.65,770.51,609.26,527.27,273.88,58.91,50.1,46.83,45.69,48.9,51.24,38.79,52.34,49.52,45.16,0.0,0.0,0.7336,0.6571,0.81,0.0913,0.959,0.2573,1.3539,0.6712,0.0862,0.6237,200
-355.77777777777777,321.22222222222223,-618.8181818181819,-1969.123595505618,212.8118811881188,508.1,396.17,340.25,478.68,220.24,458.45,479.37,516.89,564.03,278.14,650.2,859.75,412.31,519.75,377.48,689.99,730.85,645.05,564.35,457.08,45.53,45.9,44.15,48.59,51.34,48.69,54.82,50.88,55.49,49.77,0.0,0.0,0.0613,0.5652,1.0497,0.2799,0.9627,0.3082,0.3422,0.7271,0.496,0.899,100
0.0,332.975,-643.1764705882352,1422.549019607843,-408.08247422680415,429.1,459.23,558.91,478.68,239.92,508.1,431.2,487.8,490.74,278.14,502.95,603.85,789.95,519.75,273.88,650.2,824.99,664.78,522.4,457.08,46.99,48.12,55.23,48.59,45.16,45.53,58.1,47.99,51.85,49.77,0.0,0.0,0.3392,1.0993,0.928,0.2799,0.6237,0.0613,0.6905,1.5233,0.209,0.899,100
388.3695652173913,0.0,-124.63636363636364,-0.1363636363636363,-997.2592592592592,430.68,479.53,373.88,505.64,251.09,552.22,489.38,466.62,350.66,450.75,652.28,585.06,444.15,478.03,435.65,762.73,626.21,516.28,731.78,490.01,51.57,52.91,50.0,43.84,45.64,53.63,50.89,51.08,61.19,53.28,0.0,1.0,0.6772,0.2324,0.9365,0.1244,0.465,0.7372,0.666,0.7717,1.0588,1.0387,200
-1056.5263157894738,284.2360248447205,-420.9836065573771,-843.3333333333334,-1391.581818181818,463.23,396.17,492.81,350.66,450.75,541.26,427.98,558.91,340.25,398.09,847.45,859.75,509.13,731.78,490.01,672.31,850.87,789.95,412.31,437.16,45.96,45.9,40.79,61.19,53.28,50.38,50.1,55.23,53.29,42.97,1.0,0.0,0.2196,0.5652,0.0833,1.0588,1.0387,1.0528,0.6571,0.928,1.0497,1.7157,100
450.0,1937.409090909091,-1100.125,759.4347826086956,929.6533333333332,516.89,472.78,470.57,526.39,243.59,523.97,359.16,460.0,340.25,450.75,645.05,855.81,541.82,524.93,387.34,726.07,953.59,586.55,412.31,490.01,52.68,52.52,47.26,55.1,48.9,51.59,51.05,53.9,53.29,53.28,0.0,0.0,0.7271,0.5369,0.6289,0.3548,0.959,0.5041,1.4015,0.7818,1.0497,1.0387,200
-709.6,-827.2439024390244,91.22857142857144,-0.1363636363636363,-1324.254716981132,457.47,431.2,466.62,505.64,222.21,487.12,427.98,492.81,350.66,450.75,729.15,824.99,516.28,478.03,493.17,727.68,850.87,509.13,731.78,490.01,52.89,58.1,51.08,43.84,47.99,52.87,50.1,40.79,61.19,53.28,0.0,1.0,0.8596,0.6905,0.7717,0.1244,1.9354,1.3279,0.6571,0.0833,1.0588,1.0387,200
624.8378378378378,-1047.388888888889,-103.27358490566036,-1969.123595505618,483.0833333333333,537.38,479.37,516.89,564.03,188.42,487.3,384.91,558.91,478.68,209.71,668.38,730.85,645.05,564.35,562.57,732.02,781.74,789.95,519.75,487.52,46.76,54.82,50.88,55.49,48.6,57.99,47.85,55.23,48.59,44.28,0.0,0.0,0.3488,0.3422,0.7271,0.496,1.6377,0.124,0.5082,0.928,0.2799,1.2612,200
55.69767441860465,-480.561403508772,-993.5833333333334,-1921.459090909091,0.0,537.38,396.17,459.23,505.64,394.25,487.12,396.7,511.59,564.03,278.14,668.38,859.75,603.85,478.03,433.0,727.68,783.23,523.9,564.35,457.08,46.76,45.9,40.48,43.84,32.63,52.87,52.87,48.7,55.49,49.77,0.0,0.0,0.3488,0.5652,1.0993,0.1244,0.8828,1.3279,0.9065,0.4683,0.496,0.899,100
0.0,-8.5,296.0,-854.7058823529412,948.5643564356436,487.12,472.78,516.89,340.25,450.75,431.2,502.65,489.64,478.68,278.14,727.68,855.81,645.05,412.31,490.01,824.99,855.84,798.81,519.75,457.08,52.87,52.52,50.88,53.29,53.28,40.55,56.48,54.9,48.59,49.77,0.0,1.0,1.3279,0.5369,0.7271,1.0497,1.0387,0.6905,0.1449,0.6922,0.2799,0.899,100
-455.45454545454544,-622.5730337078652,-190.33333333333331,-1418.7857142857142,-1088.392857142857,488.24,502.65,508.1,564.03,350.66,489.64,427.98,530.61,340.25,450.75,759.18,855.84,650.2,564.35,731.78,798.81,850.87,475.85,412.31,490.01,48.48,56.48,49.28,55.49,47.77,55.59,50.1,56.78,53.29,53.28,0.0,0.0,0.5021,0.1449,0.0613,0.496,1.0588,0.6922,0.6571,1.113,1.0497,1.0387,200
-118.94117647058825,-1524.0,482.9230769230769,2588.7903225806454,99.8,487.3,489.38,340.25,478.68,242.87,497.03,396.17,519.76,612.05,200.48,732.02,626.21,412.31,519.75,501.28,754.04,859.75,474.95,576.31,440.22,57.99,50.89,44.15,48.59,51.98,49.26,45.9,42.61,56.6,49.01,0.0,0.0,0.124,0.666,1.0497,0.2799,1.3264,0.3157,0.5652,0.6562,0.3441,0.9728,100
935.0,-1518.7674418604652,0.0,-93.80622837370242,626.3333333333334,477.52,427.98,469.56,505.64,487.8,481.22,453.96,466.62,478.68,239.92,769.69,850.87,775.45,478.03,664.78,677.45,774.96,516.28,519.75,273.88,38.71,50.1,44.31,43.84,43.61,51.42,65.68,51.08,48.59,45.16,0.0,0.0,0.2269,0.6571,1.1045,0.1244,1.5233,0.5722,0.7876,0.7717,0.2799,0.6237,200
-395.5348837209302,-154.36666666666667,0.0,-963.6491228070176,-372.6,481.22,455.78,359.16,556.41,327.02,487.12,396.17,428.86,505.64,239.92,677.45,684.53,953.59,592.42,585.61,727.68,859.75,795.69,478.03,273.88,51.42,49.0,44.31,51.48,57.58,52.87,45.9,46.23,43.84,45.16,0.0,1.0,0.5722,1.1899,1.4015,0.1372,1.9901,1.3279,0.5652,0.6172,0.1244,0.6237,200
11.714285714285714,898.8235294117648,0.0,891.8571428571429,-1324.254716981132,520.69,453.44,462.89,350.66,450.75,549.02,459.23,530.61,478.68,222.21,518.69,757.14,549.77,731.78,490.01,554.26,603.85,475.85,519.75,493.17,53.06,41.55,49.12,61.19,53.28,42.12,48.12,56.78,48.59,47.99,1.0,0.0,0.7803,0.2073,0.4199,1.0588,1.0387,0.3259,1.0993,1.113,0.2799,1.9354,100
-605.2666666666667,21.210526315789476,-892.6153846153846,-851.7202797202797,126.38636363636364,384.33,517.72,472.56,505.64,286.8,541.26,427.98,511.59,501.32,278.14,665.97,766.1,476.64,478.03,446.05,672.31,850.87,523.9,532.97,457.08,49.19,57.03,45.75,43.84,52.86,50.38,50.1,48.7,44.14,49.77,0.0,0.0,1.081,0.293,0.8053,0.1244,1.5989,1.0528,0.6571,0.4683,0.5861,0.899,200
0.0,-425.13461538461536,-103.27358490566036,-7.130434782608695,799.0769230769231,457.47,479.37,516.89,526.39,209.71,399.54,459.78,558.91,449.29,171.68,729.15,730.85,645.05,524.93,487.52,673.16,695.98,789.95,485.89,368.84,52.89,54.82,50.88,55.1,44.28,55.29,46.34,55.23,45.69,47.71,0.0,0.0,0.8596,0.3422,0.7271,0.3548,1.2612,2.3283,0.6875,0.928,0.0913,1.6476,100
-1690.4117647058824,1121.9411764705883,-226.5,-332.1428571428572,91.38823529411764,552.22,472.78,522.32,651.16,239.92,380.65,417.87,558.91,521.73,243.59,762.73,855.81,599.09,660.02,273.88,617.64,852.11,789.95,527.27,387.34,53.63,52.52,53.32,60.81,45.16,57.85,49.11,55.23,49.52,48.9,0.0,1.0,0.7372,0.5369,0.05,0.5989,0.6237,0.9926,0.3544,0.928,0.0862,0.959,100
-370.54545454545456,564.0,0.0,-1086.8,-139.45714285714286,458.45,359.16,522.32,478.42,220.24,537.38,502.65,487.12,556.41,242.87,689.99,953.59,599.09,448.0,377.48,668.38,855.84,727.68,592.42,501.28,48.69,51.05,53.32,46.81,51.34,46.76,56.48,51.91,51.48,51.98,0.0,0.0,0.3082,1.4015,0.05,0.4713,0.9627,0.3488,0.1449,1.3279,0.1372,1.3264,100
-596.6666666666666,-1047.388888888889,0.0,743.25,-428.7142857142857,460.0,479.37,487.12,501.32,220.24,565.44,384.91,394.25,477.06,214.18,586.55,730.85,727.68,532.97,377.48,514.35,781.74,433.0,484.41,376.37,52.94,54.82,51.91,44.14,51.34,52.8,47.85,43.94,50.07,56.97,0.0,0.0,0.7818,0.3422,1.3279,0.5861,0.9627,0.0734,0.5082,0.8828,0.5485,1.2132,100
0.0,0.0,561.1666666666666,1738.2,-2633.1666666666665,446.93,497.03,489.38,612.05,487.12,565.44,367.57,511.59,350.66,450.75,852.43,754.04,626.21,576.31,727.68,514.35,879.69,523.9,731.78,490.01,46.67,24.32,51.41,56.6,42.86,52.8,48.55,48.7,61.19,53.28,0.0,1.0,0.8327,0.3157,0.666,0.3441,1.3279,0.0734,0.7627,0.4683,1.0588,1.0387,200
