champion1,id1,champion2,id2,combo
Nautilus,111,Ivern,427,0
Nautilus,111,Kalista,429,0
Nautilus,111,Bard,432,0
Nautilus,111,Rakan,497,0
Nautilus,111,Xayah,498,0
Nautilus,111,Ornn,516,0
Nautilus,111,Sylas,517,0
Nautilus,111,Neeko,518,0
Nautilus,111,Aphelios,523,0
Nautilus,111,Rell,526,0
Nautilus,111,Pyke,555,0
Nautilus,111,Vex,711,0
Nautilus,111,Yone,777,0
Nautilus,111,Sett,875,0
Nautilus,111,Lillia,876,0
Nautilus,111,Gwen,887,0
Nautilus,111,Renata Glasc,888,0
Viktor,112,Sejuani,113,0
Viktor,112,Fiora,114,0
Viktor,112,Ziggs,115,0
Viktor,112,Lulu,117,0
Viktor,112,Draven,119,0
Viktor,112,Hecarim,120,0
Viktor,112,Kha'Zix,121,0
Viktor,112,Darius,122,0
Viktor,112,Jayce,126,0
Viktor,112,Lissandra,127,0
Viktor,112,Diana,131,0
Viktor,112,Quinn,133,0
Viktor,112,Syndra,134,0
Viktor,112,Aurelion Sol,136,0
Viktor,112,Kayn,141,0
Viktor,112,Zoe,142,0
Viktor,112,Zyra,143,0
Viktor,112,Kai'Sa,145,0
Viktor,112,Seraphine,147,0
Viktor,112,Gnar,150,0
Viktor,112,Zac,154,0
Viktor,112,Yasuo,157,0
Viktor,112,Vel'Koz,161,0
Viktor,112,Taliyah,163,0
Viktor,112,Camille,164,0
Viktor,112,Akshan,166,0
Viktor,112,Bel'Veth,200,0
Viktor,112,Braum,201,0
Viktor,112,Jhin,202,0
Viktor,112,Kindred,203,0
Viktor,112,Zeri,221,0
Viktor,112,Jinx,222,0
Viktor,112,Tahm Kench,223,0
Viktor,112,Viego,234,0
Viktor,112,Senna,235,0
Viktor,112,Lucian,236,0
Viktor,112,Zed,238,0
Viktor,112,Kled,240,0
Viktor,112,Ekko,245,0
Viktor,112,Qiyana,246,0
Viktor,112,Vi,254,0
Viktor,112,Aatrox,266,0
Viktor,112,Nami,267,0
Viktor,112,Azir,268,0
Viktor,112,Yuumi,350,0
Viktor,112,Samira,360,0
Viktor,112,Thresh,412,0
Viktor,112,Illaoi,420,0
Viktor,112,Rek'Sai,421,0
Viktor,112,Ivern,427,0
Viktor,112,Kalista,429,0
Viktor,112,Bard,432,0
Viktor,112,Rakan,497,0
Viktor,112,Xayah,498,0
Viktor,112,Ornn,516,0
Viktor,112,Sylas,517,0
Viktor,112,Neeko,518,0
Viktor,112,Aphelios,523,0
Viktor,112,Rell,526,0
Viktor,112,Pyke,555,0
Viktor,112,Vex,711,0
Viktor,112,Yone,777,0
Viktor,112,Sett,875,0
Viktor,112,Lillia,876,0
Viktor,112,Gwen,887,0
Viktor,112,Renata Glasc,888,0
Sejuani,113,Fiora,114,0
Sejuani,113,Ziggs,115,0
Sejuani,113,Lulu,117,0
Sejuani,113,Draven,119,0
Sejuani,113,Hecarim,120,0
Sejuani,113,Kha'Zix,121,0
Sejuani,113,Darius,122,0
Sejuani,113,Jayce,126,0
Sejuani,113,Lissandra,127,0
Sejuani,113,Diana,131,0
Sejuani,113,Quinn,133,0
Sejuani,113,Syndra,134,0
Sejuani,113,Aurelion Sol,136,0
Sejuani,113,Kayn,141,0
Sejuani,113,Zoe,142,0
Sejuani,113,Zyra,143,0
Sejuani,113,Kai'Sa,145,0
Sejuani,113,Seraphine,147,0
Sejuani,113,Gnar,150,0
Sejuani,113,Zac,154,0
Sejuani,113,Yasuo,157,0
Sejuani,113,Vel'Koz,161,0
Sejuani,113,Taliyah,163,0
Sejuani,113,Camille,164,0
Sejuani,113,Akshan,166,0
Sejuani,113,Bel'Veth,200,0
Sejuani,113,Braum,201,0
Sejuani,113,Jhin,202,0
Sejuani,113,Kindred,203,0
Sejuani,113,Zeri,221,0
Sejuani,113,Jinx,222,0
Sejuani,113,Tahm Kench,223,0
Sejuani,113,Viego,234,0
Sejuani,113,Senna,235,0
Sejuani,113,Lucian,236,0
Sejuani,113,Zed,238,0
Sejuani,113,Kled,240,0
Sejuani,113,Ekko,245,0
Sejuani,113,Qiyana,246,0
Sejuani,113,Vi,254,0
Sejuani,113,Aatrox,266,0
Sejuani,113,Nami,267,0
Sejuani,113,Azir,268,0
Sejuani,113,Yuumi,350,0
Sejuani,113,Samira,360,0
Sejuani,113,Thresh,412,0
Sejuani,113,Illaoi,420,0
Sejuani,113,Rek'Sai,421,0
Sejuani,113,Ivern,427,0
Sejuani,113,Kalista,429,0
Sejuani,113,Bard,432,0
Sejuani,113,Rakan,497,0
Sejuani,113,Xayah,498,0
Sejuani,113,Ornn,516,0
Sejuani,113,Sylas,517,0
Sejuani,113,Neeko,518,0
Sejuani,113,Aphelios,523,0
Sejuani,113,Rell,526,0
Sejuani,113,Pyke,555,0
Sejuani,113,Vex,711,0
Sejuani,113,Yone,777,0
Sejuani,113,Sett,875,0
Sejuani,113,Lillia,876,0
Sejuani,113,Gwen,887,0
Sejuani,113,Renata Glasc,888,0
Fiora,114,Ziggs,115,0
Fiora,114,Lulu,117,0
Fiora,114,Draven,119,0
Fiora,114,Hecarim,120,0
Fiora,114,Kha'Zix,121,0
Fiora,114,Darius,122,0
Fiora,114,Jayce,126,0
Fiora,114,Lissandra,127,0
Fiora,114,Diana,131,0
Fiora,114,Quinn,133,0
Fiora,114,Syndra,134,0
Fiora,114,Aurelion Sol,136,0
Fiora,114,Kayn,141,0
Fiora,114,Zoe,142,0
Fiora,114,Zyra,143,0
Fiora,114,Kai'Sa,145,0
Fiora,114,Seraphine,147,0
Fiora,114,Gnar,150,0
Fiora,114,Zac,154,0
Fiora,114,Yasuo,157,0
Fiora,114,Vel'Koz,161,0
Fiora,114,Taliyah,163,0
Fiora,114,Camille,164,0
Fiora,114,Akshan,166,0
Fiora,114,Bel'Veth,200,0
Fiora,114,Braum,201,0
Fiora,114,Jhin,202,0
Fiora,114,Kindred,203,0
Fiora,114,Zeri,221,0
Fiora,114,Jinx,222,0
Fiora,114,Tahm Kench,223,0
Fiora,114,Viego,234,0
Fiora,114,Senna,235,0
Fiora,114,Lucian,236,0
Fiora,114,Zed,238,0
Fiora,114,Kled,240,0
Fiora,114,Ekko,245,0
Fiora,114,Qiyana,246,0
Fiora,114,Vi,254,0
Fiora,114,Aatrox,266,0
Fiora,114,Nami,267,0
Fiora,114,Azir,268,0
Fiora,114,Yuumi,350,0
Fiora,114,Samira,360,0
Fiora,114,Thresh,412,0
Fiora,114,Illaoi,420,0
Fiora,114,Rek'Sai,421,0
Fiora,114,Ivern,427,0
Fiora,114,Kalista,429,0
Fiora,114,Bard,432,0
Fiora,114,Rakan,497,0
Fiora,114,Xayah,498,0
Fiora,114,Ornn,516,0
Fiora,114,Sylas,517,0
Fiora,114,Neeko,518,0
Fiora,114,Aphelios,523,0
Fiora,114,Rell,526,0
Fiora,114,Pyke,555,0
Fiora,114,Vex,711,0
Fiora,114,Yone,777,0
Fiora,114,Sett,875,0
Fiora,114,Lillia,876,0
Fiora,114,Gwen,887,0
Fiora,114,Renata Glasc,888,0
Ziggs,115,Lulu,117,0
Ziggs,115,Draven,119,0
Ziggs,115,Hecarim,120,0
Ziggs,115,Kha'Zix,121,0
Ziggs,115,Darius,122,0
Ziggs,115,Jayce,126,0
Ziggs,115,Lissandra,127,0
Ziggs,115,Diana,131,0
Ziggs,115,Quinn,133,0
Ziggs,115,Syndra,134,0
Ziggs,115,Aurelion Sol,136,0
Ziggs,115,Kayn,141,0
Ziggs,115,Zoe,142,0
Ziggs,115,Zyra,143,0
Ziggs,115,Kai'Sa,145,0
Ziggs,115,Seraphine,147,0
Ziggs,115,Gnar,150,0
Ziggs,115,Zac,154,0
Ziggs,115,Yasuo,157,0
Ziggs,115,Vel'Koz,161,0
Ziggs,115,Taliyah,163,0
Ziggs,115,Camille,164,0
Ziggs,115,Akshan,166,0
Ziggs,115,Bel'Veth,200,0
Ziggs,115,Braum,201,0
Ziggs,115,Jhin,202,0
Ziggs,115,Kindred,203,0
Ziggs,115,Zeri,221,0
Ziggs,115,Jinx,222,0
Ziggs,115,Tahm Kench,223,0
Ziggs,115,Viego,234,0
Ziggs,115,Senna,235,0
Ziggs,115,Lucian,236,0
Ziggs,115,Zed,238,0
Ziggs,115,Kled,240,0
Ziggs,115,Ekko,245,0
Ziggs,115,Qiyana,246,0
Ziggs,115,Vi,254,0
Ziggs,115,Aatrox,266,0
Ziggs,115,Nami,267,0
Ziggs,115,Azir,268,0
Ziggs,115,Yuumi,350,0
Ziggs,115,Samira,360,0
Ziggs,115,Thresh,412,0
Ziggs,115,Illaoi,420,0
Ziggs,115,Rek'Sai,421,0
Ziggs,115,Ivern,427,0
Ziggs,115,Kalista,429,0
Ziggs,115,Bard,432,0
Ziggs,115,Rakan,497,0
Ziggs,115,Xayah,498,0
Ziggs,115,Ornn,516,0
Ziggs,115,Sylas,517,0
Ziggs,115,Neeko,518,0
Ziggs,115,Aphelios,523,0
Ziggs,115,Rell,526,0
Ziggs,115,Pyke,555,0
Ziggs,115,Vex,711,0
Ziggs,115,Yone,777,0
Ziggs,115,Sett,875,0
Ziggs,115,Lillia,876,0
Ziggs,115,Gwen,887,0
Ziggs,115,Renata Glasc,888,0
Lulu,117,Draven,119,0
Lulu,117,Hecarim,120,0
Lulu,117,Kha'Zix,121,0
Lulu,117,Darius,122,0
Lulu,117,Jayce,126,0
Lulu,117,Lissandra,127,0
Lulu,117,Diana,131,0
Lulu,117,Quinn,133,0
Lulu,117,Syndra,134,0
Lulu,117,Aurelion Sol,136,0
Lulu,117,Kayn,141,0
Lulu,117,Zoe,142,0
Lulu,117,Zyra,143,0
Lulu,117,Kai'Sa,145,0
Lulu,117,Seraphine,147,0
Lulu,117,Gnar,150,0
Lulu,117,Zac,154,0
Lulu,117,Yasuo,157,0
Lulu,117,Vel'Koz,161,0
Lulu,117,Taliyah,163,0
Lulu,117,Camille,164,0
Lulu,117,Akshan,166,0
Lulu,117,Bel'Veth,200,0
Lulu,117,Braum,201,0
Lulu,117,Jhin,202,0
Lulu,117,Kindred,203,0
Lulu,117,Zeri,221,0
Lulu,117,Jinx,222,0
Lulu,117,Tahm Kench,223,0
Lulu,117,Viego,234,0
Lulu,117,Senna,235,0
Lulu,117,Lucian,236,0
Lulu,117,Zed,238,0
Lulu,117,Kled,240,0
Lulu,117,Ekko,245,0
Lulu,117,Qiyana,246,0
Lulu,117,Vi,254,0
Lulu,117,Aatrox,266,0
Lulu,117,Nami,267,0
Lulu,117,Azir,268,0
Lulu,117,Yuumi,350,0
Lulu,117,Samira,360,0
Lulu,117,Thresh,412,0
Lulu,117,Illaoi,420,0
Lulu,117,Rek'Sai,421,0
Lulu,117,Ivern,427,0
Lulu,117,Kalista,429,0
Lulu,117,Bard,432,0
Lulu,117,Rakan,497,0
Lulu,117,Xayah,498,0
Lulu,117,Ornn,516,0
Lulu,117,Sylas,517,0
Lulu,117,Neeko,518,0
Lulu,117,Aphelios,523,0
Lulu,117,Rell,526,0
Lulu,117,Pyke,555,0
Lulu,117,Vex,711,0
Lulu,117,Yone,777,0
Lulu,117,Sett,875,0
Lulu,117,Lillia,876,0
Lulu,117,Gwen,887,0
Lulu,117,Renata Glasc,888,0
Draven,119,Hecarim,120,0
Draven,119,Kha'Zix,121,0
Draven,119,Darius,122,0
Draven,119,Jayce,126,0
Draven,119,Lissandra,127,0
Draven,119,Diana,131,0
Draven,119,Quinn,133,0
Draven,119,Syndra,134,0
Draven,119,Aurelion Sol,136,0
Draven,119,Kayn,141,0
Draven,119,Zoe,142,0
Draven,119,Zyra,143,0
Draven,119,Kai'Sa,145,0
Draven,119,Seraphine,147,0
Draven,119,Gnar,150,0
Draven,119,Zac,154,0
Draven,119,Yasuo,157,0
Draven,119,Vel'Koz,161,0
Draven,119,Taliyah,163,0
Draven,119,Camille,164,0
Draven,119,Akshan,166,0
Draven,119,Bel'Veth,200,0
Draven,119,Braum,201,0
Draven,119,Jhin,202,0
Draven,119,Kindred,203,0
Draven,119,Zeri,221,0
Draven,119,Jinx,222,0
Draven,119,Tahm Kench,223,0
Draven,119,Viego,234,0
Draven,119,Senna,235,0
Draven,119,Lucian,236,0
Draven,119,Zed,238,0
Draven,119,Kled,240,0
Draven,119,Ekko,245,0
Draven,119,Qiyana,246,0
Draven,119,Vi,254,0
Draven,119,Aatrox,266,0
Draven,119,Nami,267,0
Draven,119,Azir,268,0
Draven,119,Yuumi,350,0
Draven,119,Samira,360,0
Draven,119,Thresh,412,0
Draven,119,Illaoi,420,0
Draven,119,Rek'Sai,421,0
Draven,119,Ivern,427,0
Draven,119,Kalista,429,0
Draven,119,Bard,432,0
Draven,119,Rakan,497,0
Draven,119,Xayah,498,0
Draven,119,Ornn,516,0
Draven,119,Sylas,517,0
Draven,119,Neeko,518,0
Draven,119,Aphelios,523,0
Draven,119,Rell,526,0
Draven,119,Pyke,555,0
Draven,119,Vex,711,0
Draven,119,Yone,777,0
Draven,119,Sett,875,0
Draven,119,Lillia,876,0
Draven,119,Gwen,887,0
Draven,119,Renata Glasc,888,0
Hecarim,120,Kha'Zix,121,0
Hecarim,120,Darius,122,0
Hecarim,120,Jayce,126,0
Hecarim,120,Lissandra,127,0
Hecarim,120,Diana,131,0
Hecarim,120,Quinn,133,0
Hecarim,120,Syndra,134,0
Hecarim,120,Aurelion Sol,136,0
Hecarim,120,Kayn,141,0
Hecarim,120,Zoe,142,0
Hecarim,120,Zyra,143,0
Hecarim,120,Kai'Sa,145,0
Hecarim,120,Seraphine,147,0
Hecarim,120,Gnar,150,0
Hecarim,120,Zac,154,0
Hecarim,120,Yasuo,157,0
Hecarim,120,Vel'Koz,161,0
Hecarim,120,Taliyah,163,0
Hecarim,120,Camille,164,0
Hecarim,120,Akshan,166,0
Hecarim,120,Bel'Veth,200,0
Hecarim,120,Braum,201,0
Hecarim,120,Jhin,202,0
Hecarim,120,Kindred,203,0
Hecarim,120,Zeri,221,0
Hecarim,120,Jinx,222,0
Hecarim,120,Tahm Kench,223,0
Hecarim,120,Viego,234,0
Hecarim,120,Senna,235,0
Hecarim,120,Lucian,236,0
Hecarim,120,Zed,238,0
Hecarim,120,Kled,240,0
Hecarim,120,Ekko,245,0
Hecarim,120,Qiyana,246,0
Hecarim,120,Vi,254,0
Hecarim,120,Aatrox,266,0
Hecarim,120,Nami,267,0
Hecarim,120,Azir,268,0
Hecarim,120,Yuumi,350,0
Hecarim,120,Samira,360,0
Hecarim,120,Thresh,412,0
Hecarim,120,Illaoi,420,0
Hecarim,120,Rek'Sai,421,0
Hecarim,120,Ivern,427,0
Hecarim,120,Kalista,429,0
Hecarim,120,Bard,432,0
Hecarim,120,Rakan,497,0
Hecarim,120,Xayah,498,0
Hecarim,120,Ornn,516,0
Hecarim,120,Sylas,517,0
Hecarim,120,Neeko,518,0
Hecarim,120,Aphelios,523,0
Hecarim,120,Rell,526,0
Hecarim,120,Pyke,555,0
Hecarim,120,Vex,711,0
Hecarim,120,Yone,777,0
Hecarim,120,Sett,875,0
Hecarim,120,Lillia,876,0
Hecarim,120,Gwen,887,0
Hecarim,120,Renata Glasc,888,0
Kha'Zix,121,Darius,122,0
Kha'Zix,121,Jayce,126,0
Kha'Zix,121,Lissandra,127,0
Kha'Zix,121,Diana,131,0
Kha'Zix,121,Quinn,133,0
Kha'Zix,121,Syndra,134,0
Kha'Zix,121,Aurelion Sol,136,0
Kha'Zix,121,Kayn,141,0
Kha'Zix,121,Zoe,142,0
Kha'Zix,121,Zyra,143,0
Kha'Zix,121,Kai'Sa,145,0
Kha'Zix,121,Seraphine,147,0
Kha'Zix,121,Gnar,150,0
Kha'Zix,121,Zac,154,0
Kha'Zix,121,Yasuo,157,0
Kha'Zix,121,Vel'Koz,161,0
Kha'Zix,121,Taliyah,163,0
Kha'Zix,121,Camille,164,0
Kha'Zix,121,Akshan,166,0
Kha'Zix,121,Bel'Veth,200,0
Kha'Zix,121,Braum,201,0
Kha'Zix,121,Jhin,202,0
Kha'Zix,121,Kindred,203,0
Kha'Zix,121,Zeri,221,0
Kha'Zix,121,Jinx,222,0
Kha'Zix,121,Tahm Kench,223,0
Kha'Zix,121,Viego,234,0
Kha'Zix,121,Senna,235,0
Kha'Zix,121,Lucian,236,0
Kha'Zix,121,Zed,238,0
Kha'Zix,121,Kled,240,0
Kha'Zix,121,Ekko,245,0
Kha'Zix,121,Qiyana,246,0
Kha'Zix,121,Vi,254,0
Kha'Zix,121,Aatrox,266,0
Kha'Zix,121,Nami,267,0
Kha'Zix,121,Azir,268,0
Kha'Zix,121,Yuumi,350,0
Kha'Zix,121,Samira,360,0
Kha'Zix,121,Thresh,412,0
Kha'Zix,121,Illaoi,420,0
Kha'Zix,121,Rek'Sai,421,0
Kha'Zix,121,Ivern,427,0
Kha'Zix,121,Kalista,429,0
Kha'Zix,121,Bard,432,0
Kha'Zix,121,Rakan,497,0
Kha'Zix,121,Xayah,498,0
Kha'Zix,121,Ornn,516,0
Kha'Zix,121,Sylas,517,0
Kha'Zix,121,Neeko,518,0
Kha'Zix,121,Aphelios,523,0
Kha'Zix,121,Rell,526,0
Kha'Zix,121,Pyke,555,0
Kha'Zix,121,Vex,711,0
Kha'Zix,121,Yone,777,0
Kha'Zix,121,Sett,875,0
Kha'Zix,121,Lillia,876,0
Kha'Zix,121,Gwen,887,0
Kha'Zix,121,Renata Glasc,888,0
Darius,122,Jayce,126,0
Darius,122,Lissandra,127,0
Darius,122,Diana,131,0
Darius,122,Quinn,133,0
Darius,122,Syndra,134,0
Darius,122,Aurelion Sol,136,0
Darius,122,Kayn,141,0
Darius,122,Zoe,142,0
Darius,122,Zyra,143,0
Darius,122,Kai'Sa,145,0
Darius,122,Seraphine,147,0
Darius,122,Gnar,150,0
Darius,122,Zac,154,0
Darius,122,Yasuo,157,0
Darius,122,Vel'Koz,161,0
Darius,122,Taliyah,163,0
Darius,122,Camille,164,0
Darius,122,Akshan,166,0
Darius,122,Bel'Veth,200,0
Darius,122,Braum,201,0
Darius,122,Jhin,202,0
Darius,122,Kindred,203,0
Darius,122,Zeri,221,0
Darius,122,Jinx,222,0
Darius,122,Tahm Kench,223,0
Darius,122,Viego,234,0
Darius,122,Senna,235,0
Darius,122,Lucian,236,0
Darius,122,Zed,238,0
Darius,122,Kled,240,0
Darius,122,Ekko,245,0
Darius,122,Qiyana,246,0
Darius,122,Vi,254,0
Darius,122,Aatrox,266,0
Darius,122,Nami,267,0
Darius,122,Azir,268,0
Darius,122,Yuumi,350,0
Darius,122,Samira,360,0
Darius,122,Thresh,412,0
Darius,122,Illaoi,420,0
Darius,122,Rek'Sai,421,0
Darius,122,Ivern,427,0
Darius,122,Kalista,429,0
Darius,122,Bard,432,0
Darius,122,Rakan,497,0
Darius,122,Xayah,498,0
Darius,122,Ornn,516,0
Darius,122,Sylas,517,0
Darius,122,Neeko,518,0
Darius,122,Aphelios,523,0
Darius,122,Rell,526,0
Darius,122,Pyke,555,0
Darius,122,Vex,711,0
Darius,122,Yone,777,0
Darius,122,Sett,875,0
Darius,122,Lillia,876,0
Darius,122,Gwen,887,0
Darius,122,Renata Glasc,888,0
Jayce,126,Lissandra,127,0
Jayce,126,Diana,131,0
Jayce,126,Quinn,133,0
Jayce,126,Syndra,134,0
Jayce,126,Aurelion Sol,136,0
Jayce,126,Kayn,141,0
Jayce,126,Zoe,142,0
Jayce,126,Zyra,143,0
Jayce,126,Kai'Sa,145,0
Jayce,126,Seraphine,147,0
Jayce,126,Gnar,150,0
Jayce,126,Zac,154,0
Jayce,126,Yasuo,157,0
Jayce,126,Vel'Koz,161,0
Jayce,126,Taliyah,163,0
Jayce,126,Camille,164,0
Jayce,126,Akshan,166,0
Jayce,126,Bel'Veth,200,0
Jayce,126,Braum,201,0
Jayce,126,Jhin,202,0
Jayce,126,Kindred,203,0
Jayce,126,Zeri,221,0
Jayce,126,Jinx,222,0
Jayce,126,Tahm Kench,223,0
Jayce,126,Viego,234,0
Jayce,126,Senna,235,0
Jayce,126,Lucian,236,0
Jayce,126,Zed,238,0
Jayce,126,Kled,240,0
Jayce,126,Ekko,245,0
Jayce,126,Qiyana,246,0
Jayce,126,Vi,254,0
Jayce,126,Aatrox,266,0
Jayce,126,Nami,267,0
Jayce,126,Azir,268,0
Jayce,126,Yuumi,350,0
Jayce,126,Samira,360,0
Jayce,126,Thresh,412,0
Jayce,126,Illaoi,420,0
Jayce,126,Rek'Sai,421,0
Jayce,126,Ivern,427,0
Jayce,126,Kalista,429,0
Jayce,126,Bard,432,0
Jayce,126,Rakan,497,0
Jayce,126,Xayah,498,0
Jayce,126,Ornn,516,0
Jayce,126,Sylas,517,0
Jayce,126,Neeko,518,0
Jayce,126,Aphelios,523,0
Jayce,126,Rell,526,0
Jayce,126,Pyke,555,0
Jayce,126,Vex,711,0
Jayce,126,Yone,777,0
Jayce,126,Sett,875,0
Jayce,126,Lillia,876,0
Jayce,126,Gwen,887,0
Jayce,126,Renata Glasc,888,0
Lissandra,127,Diana,131,0
Lissandra,127,Quinn,133,0
Lissandra,127,Syndra,134,0
Lissandra,127,Aurelion Sol,136,0
Lissandra,127,Kayn,141,0
Lissandra,127,Zoe,142,0
Lissandra,127,Zyra,143,0
Lissandra,127,Kai'Sa,145,0
Lissandra,127,Seraphine,147,0
Lissandra,127,Gnar,150,0
Lissandra,127,Zac,154,0
Lissandra,127,Yasuo,157,0
Lissandra,127,Vel'Koz,161,0
Lissandra,127,Taliyah,163,0
Lissandra,127,Camille,164,0
Lissandra,127,Akshan,166,0
Lissandra,127,Bel'Veth,200,0
Lissandra,127,Braum,201,0
Lissandra,127,Jhin,202,0
Lissandra,127,Kindred,203,0
Lissandra,127,Zeri,221,0
Lissandra,127,Jinx,222,0
Lissandra,127,Tahm Kench,223,0
Lissandra,127,Viego,234,0
Lissandra,127,Senna,235,0
Lissandra,127,Lucian,236,0
Lissandra,127,Zed,238,0
Lissandra,127,Kled,240,0
Lissandra,127,Ekko,245,0
Lissandra,127,Qiyana,246,0
Lissandra,127,Vi,254,0
Lissandra,127,Aatrox,266,0
Lissandra,127,Nami,267,0
Lissandra,127,Azir,268,0
Lissandra,127,Yuumi,350,0
Lissandra,127,Samira,360,0
Lissandra,127,Thresh,412,0
Lissandra,127,Illaoi,420,0
Lissandra,127,Rek'Sai,421,0
Lissandra,127,Ivern,427,0
Lissandra,127,Kalista,429,0
Lissandra,127,Bard,432,0
Lissandra,127,Rakan,497,0
Lissandra,127,Xayah,498,0
Lissandra,127,Ornn,516,0
Lissandra,127,Sylas,517,0
Lissandra,127,Neeko,518,0
Lissandra,127,Aphelios,523,0
Lissandra,127,Rell,526,0
Lissandra,127,Pyke,555,0
Lissandra,127,Vex,711,0
Lissandra,127,Yone,777,0
Lissandra,127,Sett,875,0
Lissandra,127,Lillia,876,0
Lissandra,127,Gwen,887,0
Lissandra,127,Renata Glasc,888,0
Diana,131,Quinn,133,0
Diana,131,Syndra,134,0
Diana,131,Aurelion Sol,136,0
Diana,131,Kayn,141,0
Diana,131,Zoe,142,0
Diana,131,Zyra,143,0
Diana,131,Kai'Sa,145,0
Diana,131,Seraphine,147,0
Diana,131,Gnar,150,0
Diana,131,Zac,154,0
Diana,131,Yasuo,157,0
Diana,131,Vel'Koz,161,0
Diana,131,Taliyah,163,0
Diana,131,Camille,164,0
Diana,131,Akshan,166,0
Diana,131,Bel'Veth,200,0
Diana,131,Braum,201,0
Diana,131,Jhin,202,0
Diana,131,Kindred,203,0
Diana,131,Zeri,221,0
Diana,131,Jinx,222,0
Diana,131,Tahm Kench,223,0
Diana,131,Viego,234,0
Diana,131,Senna,235,0
Diana,131,Lucian,236,0
Diana,131,Zed,238,0
Diana,131,Kled,240,0
Diana,131,Ekko,245,0
Diana,131,Qiyana,246,0
Diana,131,Vi,254,0
Diana,131,Aatrox,266,0
Diana,131,Nami,267,0
Diana,131,Azir,268,0
Diana,131,Yuumi,350,0
Diana,131,Samira,360,0
Diana,131,Thresh,412,0
Diana,131,Illaoi,420,0
Diana,131,Rek'Sai,421,0
Diana,131,Ivern,427,0
Diana,131,Kalista,429,0
Diana,131,Bard,432,0
Diana,131,Rakan,497,0
Diana,131,Xayah,498,0
Diana,131,Ornn,516,0
Diana,131,Sylas,517,0
Diana,131,Neeko,518,0
Diana,131,Aphelios,523,0
Diana,131,Rell,526,0
Diana,131,Pyke,555,0
Diana,131,Vex,711,0
Diana,131,Yone,777,0
Diana,131,Sett,875,0
Diana,131,Lillia,876,0
Diana,131,Gwen,887,0
Diana,131,Renata Glasc,888,0
Quinn,133,Syndra,134,0
Quinn,133,Aurelion Sol,136,0
Quinn,133,Kayn,141,0
Quinn,133,Zoe,142,0
Quinn,133,Zyra,143,0
Quinn,133,Kai'Sa,145,0
Quinn,133,Seraphine,147,0
Quinn,133,Gnar,150,0
Quinn,133,Zac,154,0
Quinn,133,Yasuo,157,0
Quinn,133,Vel'Koz,161,0
Quinn,133,Taliyah,163,0
Quinn,133,Camille,164,0
Quinn,133,Akshan,166,0
Quinn,133,Bel'Veth,200,0
Quinn,133,Braum,201,0
Quinn,133,Jhin,202,0
Quinn,133,Kindred,203,0
Quinn,133,Zeri,221,0
Quinn,133,Jinx,222,0
Quinn,133,Tahm Kench,223,0
Quinn,133,Viego,234,0
Quinn,133,Senna,235,0
Quinn,133,Lucian,236,0
Quinn,133,Zed,238,0
Quinn,133,Kled,240,0
Quinn,133,Ekko,245,0
Quinn,133,Qiyana,246,0
Quinn,133,Vi,254,0
Quinn,133,Aatrox,266,0
Quinn,133,Nami,267,0
Quinn,133,Azir,268,0
Quinn,133,Yuumi,350,0
Quinn,133,Samira,360,0
Quinn,133,Thresh,412,0
Quinn,133,Illaoi,420,0
Quinn,133,Rek'Sai,421,0
Quinn,133,Ivern,427,0
Quinn,133,Kalista,429,0
Quinn,133,Bard,432,0
Quinn,133,Rakan,497,0
Quinn,133,Xayah,498,0
Quinn,133,Ornn,516,0
Quinn,133,Sylas,517,0
Quinn,133,Neeko,518,0
Quinn,133,Aphelios,523,0
Quinn,133,Rell,526,0
Quinn,133,Pyke,555,0
Quinn,133,Vex,711,0
Quinn,133,Yone,777,0
Quinn,133,Sett,875,0
Quinn,133,Lillia,876,0
Quinn,133,Gwen,887,0
Quinn,133,Renata Glasc,888,0
Syndra,134,Aurelion Sol,136,0
Syndra,134,Kayn,141,0
Syndra,134,Zoe,142,0
Syndra,134,Zyra,143,0
Syndra,134,Kai'Sa,145,0
Syndra,134,Seraphine,147,0
Syndra,134,Gnar,150,0
Syndra,134,Zac,154,0
Syndra,134,Yasuo,157,0
Syndra,134,Vel'Koz,161,0
Syndra,134,Taliyah,163,0
Syndra,134,Camille,164,0
Syndra,134,Akshan,166,0
Syndra,134,Bel'Veth,200,0
Syndra,134,Braum,201,0
Syndra,134,Jhin,202,0
Syndra,134,Kindred,203,0
Syndra,134,Zeri,221,0
Syndra,134,Jinx,222,0
Syndra,134,Tahm Kench,223,0
Syndra,134,Viego,234,0
Syndra,134,Senna,235,0
Syndra,134,Lucian,236,0
Syndra,134,Zed,238,0
Syndra,134,Kled,240,0
Syndra,134,Ekko,245,0
Syndra,134,Qiyana,246,0
Syndra,134,Vi,254,0
Syndra,134,Aatrox,266,0
Syndra,134,Nami,267,0
Syndra,134,Azir,268,0
Syndra,134,Yuumi,350,0
Syndra,134,Samira,360,0
Syndra,134,Thresh,412,0
Syndra,134,Illaoi,420,0
Syndra,134,Rek'Sai,421,0
Syndra,134,Ivern,427,0
Syndra,134,Kalista,429,0
Syndra,134,Bard,432,0
Syndra,134,Rakan,497,0
Syndra,134,Xayah,498,0
Syndra,134,Ornn,516,0
Syndra,134,Sylas,517,0
Syndra,134,Neeko,518,0
Syndra,134,Aphelios,523,0
Syndra,134,Rell,526,0
Syndra,134,Pyke,555,0
