,champion1,id1,champion2,id2,combo
14041,Graves,104,Braum,201,0
14042,Graves,104,Jhin,202,0
14043,Graves,104,Kindred,203,0
14044,Graves,104,Zeri,221,0
14045,Graves,104,Jinx,222,0
14046,Graves,104,Tahm Kench,223,0
14047,Graves,104,Viego,234,0
14048,Graves,104,Senna,235,0
14049,Graves,104,Lucian,236,0
14050,Graves,104,Zed,238,0
14051,Graves,104,Kled,240,0
14052,Graves,104,Ekko,245,0
14053,Graves,104,Qiyana,246,0
14054,Graves,104,Vi,254,0
14055,Graves,104,Aatrox,266,0
14056,Graves,104,Nami,267,0
14057,Graves,104,Azir,268,0
14058,Graves,104,Yuumi,350,0
14059,Graves,104,Samira,360,0
14060,Graves,104,Thresh,412,0
14061,Graves,104,Illaoi,420,0
14062,Graves,104,Rek'Sai,421,0
14063,Graves,104,Ivern,427,0
14064,Graves,104,Kalista,429,0
14065,Graves,104,Bard,432,0
14066,Graves,104,Rakan,497,0
14067,Graves,104,Xayah,498,0
14068,Graves,104,Ornn,516,0
14069,Graves,104,Sylas,517,0
14070,Graves,104,Neeko,518,0
14071,Graves,104,Aphelios,523,0
14072,Graves,104,Rell,526,0
14073,Graves,104,Pyke,555,0
14074,Graves,104,Vex,711,0
14075,Graves,104,Yone,777,0
14076,Graves,104,Sett,875,0
14077,Graves,104,Lillia,876,0
14078,Graves,104,Gwen,887,0
14079,Graves,104,Renata Glasc,888,0
14169,Fizz,105,Volibear,106,0
14170,Fizz,105,Rengar,107,0
14171,Fizz,105,Varus,110,0
14172,Fizz,105,Nautilus,111,0
14173,Fizz,105,Viktor,112,0
14174,Fizz,105,Sejuani,113,0
14175,Fizz,105,Fiora,114,0
14176,Fizz,105,Ziggs,115,0
14177,Fizz,105,Lulu,117,0
14178,Fizz,105,Draven,119,0
14179,Fizz,105,Hecarim,120,0
14180,Fizz,105,Kha'Zix,121,0
14181,Fizz,105,Darius,122,0
14182,Fizz,105,Jayce,126,0
14183,Fizz,105,Lissandra,127,0
14184,Fizz,105,Diana,131,0
14185,Fizz,105,Quinn,133,0
14186,Fizz,105,Syndra,134,0
14187,Fizz,105,Aurelion Sol,136,0
14188,Fizz,105,Kayn,141,0
14189,Fizz,105,Zoe,142,0
14190,Fizz,105,Zyra,143,0
14191,Fizz,105,Kai'Sa,145,0
14192,Fizz,105,Seraphine,147,0
14193,Fizz,105,Gnar,150,0
14194,Fizz,105,Zac,154,0
14195,Fizz,105,Yasuo,157,0
14196,Fizz,105,Vel'Koz,161,0
14197,Fizz,105,Taliyah,163,0
14198,Fizz,105,Camille,164,0
14199,Fizz,105,Akshan,166,0
14200,Fizz,105,Bel'Veth,200,0
14201,Fizz,105,Braum,201,0
14202,Fizz,105,Jhin,202,0
14203,Fizz,105,Kindred,203,0
14204,Fizz,105,Zeri,221,0
14205,Fizz,105,Jinx,222,0
14206,Fizz,105,Tahm Kench,223,0
14207,Fizz,105,Viego,234,0
14208,Fizz,105,Senna,235,0
14209,Fizz,105,Lucian,236,0
14210,Fizz,105,Zed,238,0
14211,Fizz,105,Kled,240,0
14212,Fizz,105,Ekko,245,0
14213,Fizz,105,Qiyana,246,0
14214,Fizz,105,Vi,254,0
14215,Fizz,105,Aatrox,266,0
14216,Fizz,105,Nami,267,0
14217,Fizz,105,Azir,268,0
14218,Fizz,105,Yuumi,350,0
14219,Fizz,105,Samira,360,0
14220,Fizz,105,Thresh,412,0
14221,Fizz,105,Illaoi,420,0
14222,Fizz,105,Rek'Sai,421,0
14223,Fizz,105,Ivern,427,0
14224,Fizz,105,Kalista,429,0
14225,Fizz,105,Bard,432,0
14226,Fizz,105,Rakan,497,0
14227,Fizz,105,Xayah,498,0
14228,Fizz,105,Ornn,516,0
14229,Fizz,105,Sylas,517,0
14230,Fizz,105,Neeko,518,0
14231,Fizz,105,Aphelios,523,0
14232,Fizz,105,Rell,526,0
14233,Fizz,105,Pyke,555,0
14234,Fizz,105,Vex,711,0
14235,Fizz,105,Yone,777,0
14236,Fizz,105,Sett,875,0
14237,Fizz,105,Lillia,876,0
14238,Fizz,105,Gwen,887,0
14239,Fizz,105,Renata Glasc,888,0
14330,Volibear,106,Rengar,107,0
14331,Volibear,106,Varus,110,0
14332,Volibear,106,Nautilus,111,0
14333,Volibear,106,Viktor,112,0
14334,Volibear,106,Sejuani,113,0
14335,Volibear,106,Fiora,114,0
14336,Volibear,106,Ziggs,115,0
14337,Volibear,106,Lulu,117,0
14338,Volibear,106,Draven,119,0
14339,Volibear,106,Hecarim,120,0
14340,Volibear,106,Kha'Zix,121,0
14341,Volibear,106,Darius,122,0
14342,Volibear,106,Jayce,126,0
14343,Volibear,106,Lissandra,127,0
14344,Volibear,106,Diana,131,0
14345,Volibear,106,Quinn,133,0
14346,Volibear,106,Syndra,134,0
14347,Volibear,106,Aurelion Sol,136,0
14348,Volibear,106,Kayn,141,0
14349,Volibear,106,Zoe,142,0
14350,Volibear,106,Zyra,143,0
14351,Volibear,106,Kai'Sa,145,0
14352,Volibear,106,Seraphine,147,0
14353,Volibear,106,Gnar,150,0
14354,Volibear,106,Zac,154,0
14355,Volibear,106,Yasuo,157,0
14356,Volibear,106,Vel'Koz,161,0
14357,Volibear,106,Taliyah,163,0
14358,Volibear,106,Camille,164,0
14359,Volibear,106,Akshan,166,0
14360,Volibear,106,Bel'Veth,200,0
14361,Volibear,106,Braum,201,0
14362,Volibear,106,Jhin,202,0
14363,Volibear,106,Kindred,203,0
14364,Volibear,106,Zeri,221,0
14365,Volibear,106,Jinx,222,0
14366,Volibear,106,Tahm Kench,223,0
14367,Volibear,106,Viego,234,0
14368,Volibear,106,Senna,235,0
14369,Volibear,106,Lucian,236,0
14370,Volibear,106,Zed,238,0
14371,Volibear,106,Kled,240,0
14372,Volibear,106,Ekko,245,0
14373,Volibear,106,Qiyana,246,0
14374,Volibear,106,Vi,254,0
14375,Volibear,106,Aatrox,266,0
14376,Volibear,106,Nami,267,0
14377,Volibear,106,Azir,268,0
14378,Volibear,106,Yuumi,350,0
14379,Volibear,106,Samira,360,0
14380,Volibear,106,Thresh,412,0
14381,Volibear,106,Illaoi,420,0
14382,Volibear,106,Rek'Sai,421,0
14383,Volibear,106,Ivern,427,0
14384,Volibear,106,Kalista,429,0
14385,Volibear,106,Bard,432,0
14386,Volibear,106,Rakan,497,0
14387,Volibear,106,Xayah,498,0
14388,Volibear,106,Ornn,516,0
14389,Volibear,106,Sylas,517,0
14390,Volibear,106,Neeko,518,0
14391,Volibear,106,Aphelios,523,0
14392,Volibear,106,Rell,526,0
14393,Volibear,106,Pyke,555,0
14394,Volibear,106,Vex,711,0
14395,Volibear,106,Yone,777,0
14396,Volibear,106,Sett,875,0
14397,Volibear,106,Lillia,876,0
14398,Volibear,106,Gwen,887,0
14399,Volibear,106,Renata Glasc,888,0
14491,Rengar,107,Varus,110,0
14492,Rengar,107,Nautilus,111,0
14493,Rengar,107,Viktor,112,0
14494,Rengar,107,Sejuani,113,0
14495,Rengar,107,Fiora,114,0
14496,Rengar,107,Ziggs,115,0
14497,Rengar,107,Lulu,117,0
14498,Rengar,107,Draven,119,0
14499,Rengar,107,Hecarim,120,0
14500,Rengar,107,Kha'Zix,121,0
14501,Rengar,107,Darius,122,0
14502,Rengar,107,Jayce,126,0
14503,Rengar,107,Lissandra,127,0
14504,Rengar,107,Diana,131,0
14505,Rengar,107,Quinn,133,0
14506,Rengar,107,Syndra,134,0
14507,Rengar,107,Aurelion Sol,136,0
14508,Rengar,107,Kayn,141,0
14509,Rengar,107,Zoe,142,0
14510,Rengar,107,Zyra,143,0
14511,Rengar,107,Kai'Sa,145,0
14512,Rengar,107,Seraphine,147,0
14513,Rengar,107,Gnar,150,0
14514,Rengar,107,Zac,154,0
14515,Rengar,107,Yasuo,157,0
14516,Rengar,107,Vel'Koz,161,0
14517,Rengar,107,Taliyah,163,0
14518,Rengar,107,Camille,164,0
14519,Rengar,107,Akshan,166,0
14520,Rengar,107,Bel'Veth,200,0
14521,Rengar,107,Braum,201,0
14522,Rengar,107,Jhin,202,0
14523,Rengar,107,Kindred,203,0
14524,Rengar,107,Zeri,221,0
14525,Rengar,107,Jinx,222,0
14526,Rengar,107,Tahm Kench,223,0
14527,Rengar,107,Viego,234,0
14528,Rengar,107,Senna,235,0
14529,Rengar,107,Lucian,236,0
14530,Rengar,107,Zed,238,0
14531,Rengar,107,Kled,240,0
14532,Rengar,107,Ekko,245,0
14533,Rengar,107,Qiyana,246,0
14534,Rengar,107,Vi,254,0
14535,Rengar,107,Aatrox,266,0
14536,Rengar,107,Nami,267,0
14537,Rengar,107,Azir,268,0
14538,Rengar,107,Yuumi,350,0
14539,Rengar,107,Samira,360,0
14540,Rengar,107,Thresh,412,0
14541,Rengar,107,Illaoi,420,0
14542,Rengar,107,Rek'Sai,421,0
14543,Rengar,107,Ivern,427,0
14544,Rengar,107,Kalista,429,0
14545,Rengar,107,Bard,432,0
14546,Rengar,107,Rakan,497,0
14547,Rengar,107,Xayah,498,0
14548,Rengar,107,Ornn,516,0
14549,Rengar,107,Sylas,517,0
14550,Rengar,107,Neeko,518,0
14551,Rengar,107,Aphelios,523,0
14552,Rengar,107,Rell,526,0
14553,Rengar,107,Pyke,555,0
14554,Rengar,107,Vex,711,0
14555,Rengar,107,Yone,777,0
14556,Rengar,107,Sett,875,0
14557,Rengar,107,Lillia,876,0
14558,Rengar,107,Gwen,887,0
14559,Rengar,107,Renata Glasc,888,0
14652,Varus,110,Nautilus,111,0
14653,Varus,110,Viktor,112,0
14654,Varus,110,Sejuani,113,0
14655,Varus,110,Fiora,114,0
14656,Varus,110,Ziggs,115,0
14657,Varus,110,Lulu,117,0
14658,Varus,110,Draven,119,0
14659,Varus,110,Hecarim,120,0
14660,Varus,110,Kha'Zix,121,0
14661,Varus,110,Darius,122,0
14662,Varus,110,Jayce,126,0
14663,Varus,110,Lissandra,127,0
14664,Varus,110,Diana,131,0
14665,Varus,110,Quinn,133,0
14666,Varus,110,Syndra,134,0
14667,Varus,110,Aurelion Sol,136,0
14668,Varus,110,Kayn,141,0
14669,Varus,110,Zoe,142,0
14670,Varus,110,Zyra,143,0
14671,Varus,110,Kai'Sa,145,0
14672,Varus,110,Seraphine,147,0
14673,Varus,110,Gnar,150,0
14674,Varus,110,Zac,154,0
14675,Varus,110,Yasuo,157,0
14676,Varus,110,Vel'Koz,161,0
14677,Varus,110,Taliyah,163,0
14678,Varus,110,Camille,164,0
14679,Varus,110,Akshan,166,0
14680,Varus,110,Bel'Veth,200,0
14681,Varus,110,Braum,201,0
14682,Varus,110,Jhin,202,0
14683,Varus,110,Kindred,203,0
14684,Varus,110,Zeri,221,0
14685,Varus,110,Jinx,222,0
14686,Varus,110,Tahm Kench,223,0
14687,Varus,110,Viego,234,0
14688,Varus,110,Senna,235,0
14689,Varus,110,Lucian,236,0
14690,Varus,110,Zed,238,0
14691,Varus,110,Kled,240,0
14692,Varus,110,Ekko,245,0
14693,Varus,110,Qiyana,246,0
14694,Varus,110,Vi,254,0
14695,Varus,110,Aatrox,266,0
14696,Varus,110,Nami,267,0
14697,Varus,110,Azir,268,0
14698,Varus,110,Yuumi,350,0
14699,Varus,110,Samira,360,0
14700,Varus,110,Thresh,412,0
14701,Varus,110,Illaoi,420,0
14702,Varus,110,Rek'Sai,421,0
14703,Varus,110,Ivern,427,0
14704,Varus,110,Kalista,429,0
14705,Varus,110,Bard,432,0
14706,Varus,110,Rakan,497,0
14707,Varus,110,Xayah,498,0
14708,Varus,110,Ornn,516,0
14709,Varus,110,Sylas,517,0
14710,Varus,110,Neeko,518,0
14711,Varus,110,Aphelios,523,0
14712,Varus,110,Rell,526,0
14713,Varus,110,Pyke,555,0
14714,Varus,110,Vex,711,0
14715,Varus,110,Yone,777,0
14716,Varus,110,Sett,875,0
14717,Varus,110,Lillia,876,0
14718,Varus,110,Gwen,887,0
14719,Varus,110,Renata Glasc,888,0
14813,Nautilus,111,Viktor,112,0
14814,Nautilus,111,Sejuani,113,0
14815,Nautilus,111,Fiora,114,0
14816,Nautilus,111,Ziggs,115,0
14817,Nautilus,111,Lulu,117,0
14818,Nautilus,111,Draven,119,0
14819,Nautilus,111,Hecarim,120,0
14820,Nautilus,111,Kha'Zix,121,0
14821,Nautilus,111,Darius,122,0
14822,Nautilus,111,Jayce,126,0
14823,Nautilus,111,Lissandra,127,0
14824,Nautilus,111,Diana,131,0
14825,Nautilus,111,Quinn,133,0
14826,Nautilus,111,Syndra,134,0
14827,Nautilus,111,Aurelion Sol,136,0
14828,Nautilus,111,Kayn,141,0
14829,Nautilus,111,Zoe,142,0
14830,Nautilus,111,Zyra,143,0
14831,Nautilus,111,Kai'Sa,145,0
14832,Nautilus,111,Seraphine,147,0
14833,Nautilus,111,Gnar,150,0
14834,Nautilus,111,Zac,154,0
14835,Nautilus,111,Yasuo,157,0
14836,Nautilus,111,Vel'Koz,161,0
14837,Nautilus,111,Taliyah,163,0
14838,Nautilus,111,Camille,164,0
14839,Nautilus,111,Akshan,166,0
14840,Nautilus,111,Bel'Veth,200,0
14841,Nautilus,111,Braum,201,0
14842,Nautilus,111,Jhin,202,0
14843,Nautilus,111,Kindred,203,0
14844,Nautilus,111,Zeri,221,0
14845,Nautilus,111,Jinx,222,0
14846,Nautilus,111,Tahm Kench,223,0
14847,Nautilus,111,Viego,234,0
14848,Nautilus,111,Senna,235,0
14849,Nautilus,111,Lucian,236,0
14850,Nautilus,111,Zed,238,0
14851,Nautilus,111,Kled,240,0
14852,Nautilus,111,Ekko,245,0
14853,Nautilus,111,Qiyana,246,0
14854,Nautilus,111,Vi,254,0
14855,Nautilus,111,Aatrox,266,0
14856,Nautilus,111,Nami,267,0
14857,Nautilus,111,Azir,268,0
14858,Nautilus,111,Yuumi,350,0
14859,Nautilus,111,Samira,360,0
14860,Nautilus,111,Thresh,412,0
14861,Nautilus,111,Illaoi,420,0
14862,Nautilus,111,Rek'Sai,421,0
14863,Nautilus,111,Ivern,427,0
14864,Nautilus,111,Kalista,429,0
14865,Nautilus,111,Bard,432,0
14866,Nautilus,111,Rakan,497,0
14867,Nautilus,111,Xayah,498,0
14868,Nautilus,111,Ornn,516,0
14869,Nautilus,111,Sylas,517,0
14870,Nautilus,111,Neeko,518,0
14871,Nautilus,111,Aphelios,523,0
14872,Nautilus,111,Rell,526,0
14873,Nautilus,111,Pyke,555,0
14874,Nautilus,111,Vex,711,0
14875,Nautilus,111,Yone,777,0
14876,Nautilus,111,Sett,875,0
14877,Nautilus,111,Lillia,876,0
14878,Nautilus,111,Gwen,887,0
14879,Nautilus,111,Renata Glasc,888,0
14974,Viktor,112,Sejuani,113,0
14975,Viktor,112,Fiora,114,0
14976,Viktor,112,Ziggs,115,0
14977,Viktor,112,Lulu,117,0
14978,Viktor,112,Draven,119,0
14979,Viktor,112,Hecarim,120,0
14980,Viktor,112,Kha'Zix,121,0
14981,Viktor,112,Darius,122,0
14982,Viktor,112,Jayce,126,0
14983,Viktor,112,Lissandra,127,0
14984,Viktor,112,Diana,131,0
14985,Viktor,112,Quinn,133,0
14986,Viktor,112,Syndra,134,0
14987,Viktor,112,Aurelion Sol,136,0
14988,Viktor,112,Kayn,141,0
14989,Viktor,112,Zoe,142,0
14990,Viktor,112,Zyra,143,0
14991,Viktor,112,Kai'Sa,145,0
14992,Viktor,112,Seraphine,147,0
14993,Viktor,112,Gnar,150,0
14994,Viktor,112,Zac,154,0
14995,Viktor,112,Yasuo,157,0
14996,Viktor,112,Vel'Koz,161,0
14997,Viktor,112,Taliyah,163,0
14998,Viktor,112,Camille,164,0
14999,Viktor,112,Akshan,166,0
15000,Viktor,112,Bel'Veth,200,0
15001,Viktor,112,Braum,201,0
15002,Viktor,112,Jhin,202,0
15003,Viktor,112,Kindred,203,0
15004,Viktor,112,Zeri,221,0
15005,Viktor,112,Jinx,222,0
15006,Viktor,112,Tahm Kench,223,0
15007,Viktor,112,Viego,234,0
15008,Viktor,112,Senna,235,0
15009,Viktor,112,Lucian,236,0
15010,Viktor,112,Zed,238,0
15011,Viktor,112,Kled,240,0
15012,Viktor,112,Ekko,245,0
15013,Viktor,112,Qiyana,246,0
15014,Viktor,112,Vi,254,0
15015,Viktor,112,Aatrox,266,0
15016,Viktor,112,Nami,267,0
15017,Viktor,112,Azir,268,0
15018,Viktor,112,Yuumi,350,0
15019,Viktor,112,Samira,360,0
15020,Viktor,112,Thresh,412,0
15021,Viktor,112,Illaoi,420,0
15022,Viktor,112,Rek'Sai,421,0
15023,Viktor,112,Ivern,427,0
15024,Viktor,112,Kalista,429,0
15025,Viktor,112,Bard,432,0
15026,Viktor,112,Rakan,497,0
15027,Viktor,112,Xayah,498,0
15028,Viktor,112,Ornn,516,0
15029,Viktor,112,Sylas,517,0
15030,Viktor,112,Neeko,518,0
15031,Viktor,112,Aphelios,523,0
15032,Viktor,112,Rell,526,0
15033,Viktor,112,Pyke,555,0
15034,Viktor,112,Vex,711,0
15035,Viktor,112,Yone,777,0
15036,Viktor,112,Sett,875,0
15037,Viktor,112,Lillia,876,0
15038,Viktor,112,Gwen,887,0
15039,Viktor,112,Renata Glasc,888,0
15135,Sejuani,113,Fiora,114,0
15136,Sejuani,113,Ziggs,115,0
15137,Sejuani,113,Lulu,117,0
15138,Sejuani,113,Draven,119,0
15139,Sejuani,113,Hecarim,120,0
15140,Sejuani,113,Kha'Zix,121,0
15141,Sejuani,113,Darius,122,0
15142,Sejuani,113,Jayce,126,0
15143,Sejuani,113,Lissandra,127,0
15144,Sejuani,113,Diana,131,0
15145,Sejuani,113,Quinn,133,0
15146,Sejuani,113,Syndra,134,0
15147,Sejuani,113,Aurelion Sol,136,0
15148,Sejuani,113,Kayn,141,0
15149,Sejuani,113,Zoe,142,0
15150,Sejuani,113,Zyra,143,0
15151,Sejuani,113,Kai'Sa,145,0
15152,Sejuani,113,Seraphine,147,0
15153,Sejuani,113,Gnar,150,0
15154,Sejuani,113,Zac,154,0
15155,Sejuani,113,Yasuo,157,0
15156,Sejuani,113,Vel'Koz,161,0
15157,Sejuani,113,Taliyah,163,0
15158,Sejuani,113,Camille,164,0
15159,Sejuani,113,Akshan,166,0
15160,Sejuani,113,Bel'Veth,200,0
15161,Sejuani,113,Braum,201,0
15162,Sejuani,113,Jhin,202,0
15163,Sejuani,113,Kindred,203,0
15164,Sejuani,113,Zeri,221,0
15165,Sejuani,113,Jinx,222,0
15166,Sejuani,113,Tahm Kench,223,0
15167,Sejuani,113,Viego,234,0
15168,Sejuani,113,Senna,235,0
15169,Sejuani,113,Lucian,236,0
15170,Sejuani,113,Zed,238,0
15171,Sejuani,113,Kled,240,0
15172,Sejuani,113,Ekko,245,0
15173,Sejuani,113,Qiyana,246,0
15174,Sejuani,113,Vi,254,0
15175,Sejuani,113,Aatrox,266,0
15176,Sejuani,113,Nami,267,0
15177,Sejuani,113,Azir,268,0
15178,Sejuani,113,Yuumi,350,0
15179,Sejuani,113,Samira,360,0
15180,Sejuani,113,Thresh,412,0
15181,Sejuani,113,Illaoi,420,0
15182,Sejuani,113,Rek'Sai,421,0
15183,Sejuani,113,Ivern,427,0
15184,Sejuani,113,Kalista,429,0
15185,Sejuani,113,Bard,432,0
15186,Sejuani,113,Rakan,497,0
15187,Sejuani,113,Xayah,498,0
15188,Sejuani,113,Ornn,516,0
15189,Sejuani,113,Sylas,517,0
15190,Sejuani,113,Neeko,518,0
15191,Sejuani,113,Aphelios,523,0
15192,Sejuani,113,Rell,526,0
15193,Sejuani,113,Pyke,555,0
15194,Sejuani,113,Vex,711,0
15195,Sejuani,113,Yone,777,0
15196,Sejuani,113,Sett,875,0
15197,Sejuani,113,Lillia,876,0
15198,Sejuani,113,Gwen,887,0
15199,Sejuani,113,Renata Glasc,888,0
15296,Fiora,114,Ziggs,115,0
15297,Fiora,114,Lulu,117,0
15298,Fiora,114,Draven,119,0
15299,Fiora,114,Hecarim,120,0
15300,Fiora,114,Kha'Zix,121,0
15301,Fiora,114,Darius,122,0
15302,Fiora,114,Jayce,126,0
15303,Fiora,114,Lissandra,127,0
15304,Fiora,114,Diana,131,0
15305,Fiora,114,Quinn,133,0
15306,Fiora,114,Syndra,134,0
15307,Fiora,114,Aurelion Sol,136,0
15308,Fiora,114,Kayn,141,0
15309,Fiora,114,Zoe,142,0
15310,Fiora,114,Zyra,143,0
15311,Fiora,114,Kai'Sa,145,0
15312,Fiora,114,Seraphine,147,0
15313,Fiora,114,Gnar,150,0
15314,Fiora,114,Zac,154,0
15315,Fiora,114,Yasuo,157,0
15316,Fiora,114,Vel'Koz,161,0
15317,Fiora,114,Taliyah,163,0
15318,Fiora,114,Camille,164,0
15319,Fiora,114,Akshan,166,0
15320,Fiora,114,Bel'Veth,200,0
15321,Fiora,114,Braum,201,0
15322,Fiora,114,Jhin,202,0
15323,Fiora,114,Kindred,203,0
15324,Fiora,114,Zeri,221,0
15325,Fiora,114,Jinx,222,0
15326,Fiora,114,Tahm Kench,223,0
15327,Fiora,114,Viego,234,0
15328,Fiora,114,Senna,235,0
15329,Fiora,114,Lucian,236,0
15330,Fiora,114,Zed,238,0
15331,Fiora,114,Kled,240,0
15332,Fiora,114,Ekko,245,0
15333,Fiora,114,Qiyana,246,0
15334,Fiora,114,Vi,254,0
15335,Fiora,114,Aatrox,266,0
15336,Fiora,114,Nami,267,0
15337,Fiora,114,Azir,268,0
15338,Fiora,114,Yuumi,350,0
15339,Fiora,114,Samira,360,0
15340,Fiora,114,Thresh,412,0
15341,Fiora,114,Illaoi,420,0
15342,Fiora,114,Rek'Sai,421,0
15343,Fiora,114,Ivern,427,0
15344,Fiora,114,Kalista,429,0
15345,Fiora,114,Bard,432,0
15346,Fiora,114,Rakan,497,0
15347,Fiora,114,Xayah,498,0
15348,Fiora,114,Ornn,516,0
15349,Fiora,114,Sylas,517,0
15350,Fiora,114,Neeko,518,0
15351,Fiora,114,Aphelios,523,0
15352,Fiora,114,Rell,526,0
15353,Fiora,114,Pyke,555,0
15354,Fiora,114,Vex,711,0
15355,Fiora,114,Yone,777,0
15356,Fiora,114,Sett,875,0
15357,Fiora,114,Lillia,876,0
15358,Fiora,114,Gwen,887,0
15359,Fiora,114,Renata Glasc,888,0
15457,Ziggs,115,Lulu,117,0
15458,Ziggs,115,Draven,119,0
15459,Ziggs,115,Hecarim,120,0
15460,Ziggs,115,Kha'Zix,121,0
15461,Ziggs,115,Darius,122,0
15462,Ziggs,115,Jayce,126,0
15463,Ziggs,115,Lissandra,127,0
15464,Ziggs,115,Diana,131,0
15465,Ziggs,115,Quinn,133,0
15466,Ziggs,115,Syndra,134,0
15467,Ziggs,115,Aurelion Sol,136,0
15468,Ziggs,115,Kayn,141,0
15469,Ziggs,115,Zoe,142,0
15470,Ziggs,115,Zyra,143,0
15471,Ziggs,115,Kai'Sa,145,0
15472,Ziggs,115,Seraphine,147,0
15473,Ziggs,115,Gnar,150,0
15474,Ziggs,115,Zac,154,0
15475,Ziggs,115,Yasuo,157,0
15476,Ziggs,115,Vel'Koz,161,0
15477,Ziggs,115,Taliyah,163,0
15478,Ziggs,115,Camille,164,0
15479,Ziggs,115,Akshan,166,0
15480,Ziggs,115,Bel'Veth,200,0
15481,Ziggs,115,Braum,201,0
15482,Ziggs,115,Jhin,202,0
15483,Ziggs,115,Kindred,203,0
15484,Ziggs,115,Zeri,221,0
15485,Ziggs,115,Jinx,222,0
15486,Ziggs,115,Tahm Kench,223,0
15487,Ziggs,115,Viego,234,0
15488,Ziggs,115,Senna,235,0
15489,Ziggs,115,Lucian,236,0
15490,Ziggs,115,Zed,238,0
15491,Ziggs,115,Kled,240,0
15492,Ziggs,115,Ekko,245,0
15493,Ziggs,115,Qiyana,246,0
15494,Ziggs,115,Vi,254,0
15495,Ziggs,115,Aatrox,266,0
15496,Ziggs,115,Nami,267,0
15497,Ziggs,115,Azir,268,0
15498,Ziggs,115,Yuumi,350,0
15499,Ziggs,115,Samira,360,0
15500,Ziggs,115,Thresh,412,0
15501,Ziggs,115,Illaoi,420,0
15502,Ziggs,115,Rek'Sai,421,0
15503,Ziggs,115,Ivern,427,0
15504,Ziggs,115,Kalista,429,0
15505,Ziggs,115,Bard,432,0
15506,Ziggs,115,Rakan,497,0
15507,Ziggs,115,Xayah,498,0
15508,Ziggs,115,Ornn,516,0
15509,Ziggs,115,Sylas,517,0
15510,Ziggs,115,Neeko,518,0
15511,Ziggs,115,Aphelios,523,0
15512,Ziggs,115,Rell,526,0
15513,Ziggs,115,Pyke,555,0
15514,Ziggs,115,Vex,711,0
15515,Ziggs,115,Yone,777,0
15516,Ziggs,115,Sett,875,0
15517,Ziggs,115,Lillia,876,0
15518,Ziggs,115,Gwen,887,0
15519,Ziggs,115,Renata Glasc,888,0
15618,Lulu,117,Draven,119,0
15619,Lulu,117,Hecarim,120,0
15620,Lulu,117,Kha'Zix,121,0
15621,Lulu,117,Darius,122,0
15622,Lulu,117,Jayce,126,0
15623,Lulu,117,Lissandra,127,0
15624,Lulu,117,Diana,131,0
15625,Lulu,117,Quinn,133,0
15626,Lulu,117,Syndra,134,0
15627,Lulu,117,Aurelion Sol,136,0
15628,Lulu,117,Kayn,141,0
15629,Lulu,117,Zoe,142,0
15630,Lulu,117,Zyra,143,0
15631,Lulu,117,Kai'Sa,145,0
15632,Lulu,117,Seraphine,147,0
15633,Lulu,117,Gnar,150,0
15634,Lulu,117,Zac,154,0
15635,Lulu,117,Yasuo,157,0
15636,Lulu,117,Vel'Koz,161,0
15637,Lulu,117,Taliyah,163,0
15638,Lulu,117,Camille,164,0
15639,Lulu,117,Akshan,166,0
15640,Lulu,117,Bel'Veth,200,0
15641,Lulu,117,Braum,201,0
15642,Lulu,117,Jhin,202,0
15643,Lulu,117,Kindred,203,0
15644,Lulu,117,Zeri,221,0
15645,Lulu,117,Jinx,222,0
15646,Lulu,117,Tahm Kench,223,0
15647,Lulu,117,Viego,234,0
15648,Lulu,117,Senna,235,0
15649,Lulu,117,Lucian,236,0
15650,Lulu,117,Zed,238,0
15651,Lulu,117,Kled,240,0
15652,Lulu,117,Ekko,245,0
15653,Lulu,117,Qiyana,246,0
15654,Lulu,117,Vi,254,0
15655,Lulu,117,Aatrox,266,0
15656,Lulu,117,Nami,267,0
15657,Lulu,117,Azir,268,0
15658,Lulu,117,Yuumi,350,0
15659,Lulu,117,Samira,360,0
15660,Lulu,117,Thresh,412,0
15661,Lulu,117,Illaoi,420,0
15662,Lulu,117,Rek'Sai,421,0
15663,Lulu,117,Ivern,427,0
15664,Lulu,117,Kalista,429,0
15665,Lulu,117,Bard,432,0
15666,Lulu,117,Rakan,497,0
15667,Lulu,117,Xayah,498,0
15668,Lulu,117,Ornn,516,0
15669,Lulu,117,Sylas,517,0
15670,Lulu,117,Neeko,518,0
15671,Lulu,117,Aphelios,523,0
15672,Lulu,117,Rell,526,0
15673,Lulu,117,Pyke,555,0
15674,Lulu,117,Vex,711,0
15675,Lulu,117,Yone,777,0
15676,Lulu,117,Sett,875,0
15677,Lulu,117,Lillia,876,0
15678,Lulu,117,Gwen,887,0
15679,Lulu,117,Renata Glasc,888,0
15779,Draven,119,Hecarim,120,0
15780,Draven,119,Kha'Zix,121,0
15781,Draven,119,Darius,122,0
15782,Draven,119,Jayce,126,0
15783,Draven,119,Lissandra,127,0
15784,Draven,119,Diana,131,0
15785,Draven,119,Quinn,133,0
15786,Draven,119,Syndra,134,0
15787,Draven,119,Aurelion Sol,136,0
15788,Draven,119,Kayn,141,0
15789,Draven,119,Zoe,142,0
15790,Draven,119,Zyra,143,0
15791,Draven,119,Kai'Sa,145,0
15792,Draven,119,Seraphine,147,0
15793,Draven,119,Gnar,150,0
15794,Draven,119,Zac,154,0
15795,Draven,119,Yasuo,157,0
15796,Draven,119,Vel'Koz,161,0
